stock1,stock2,stock3,stock4,stock5
2.163793828987203502e-02,-5.086722449112403635e-03,-4.687500000000008327e-02,9.542645921113724131e-03,-3.213868894589150520e-03
8.237918490641291808e-03,5.243969654481709514e-04,3.078768492602957166e-02,8.898305084745752880e-02,-3.472222222222236341e-03
1.176850657047253008e-02,4.061805555555684719e-03,-1.086113266097751308e-02,-2.723735408560301260e-02,2.737705326032774996e-03
-9.326125789300369201e-03,1.957484090727559800e-03,7.843137254902838662e-04,0.000000000000000000e+00,-2.978480938732093290e-03
-7.809855841853782094e-03,2.409479062379252245e-02,3.369905956112846657e-02,-4.615446153846173259e-03,1.543447923497524160e-02
8.123184995398439329e-03,-5.087040763844956175e-03,-1.137225170583818726e-03,7.727975748251978381e-03,-5.393503177408511505e-03
6.848271785255852923e-03,2.058024975404900564e-02,-2.011385199240984384e-02,3.681073845464778466e-03,1.971897954153314578e-02
7.571738165487059118e-04,-7.139266389742751108e-03,8.133230054221670530e-03,-1.283624655145957152e-02,-9.427097158015476305e-03
2.282978560920976945e-03,-7.316702686389614865e-03,7.260852862082196879e-02,1.702783334451495392e-02,1.000485602733055743e-02
3.253894827508000396e-04,-1.524996784216801774e-03,1.253581661891122606e-02,0.000000000000000000e+00,-1.207997129934689677e-03
3.487014586056551464e-03,-9.163828433244163366e-03,2.122391227449673626e-03,5.783957734183035708e-03,2.418940493468718644e-03
1.711477620455382261e-03,-5.394964814257188941e-03,-3.176844334627614008e-02,-6.658625706457949912e-03,-2.413103340084463838e-03
-5.268147730565694679e-03,2.647556502647539084e-02,-9.114108640174959156e-03,-1.828214503351530259e-03,2.418964683115626402e-02
-5.790576325001071598e-03,-1.799194698067629189e-02,-6.622516556291315262e-03,6.105311728039023583e-04,-2.645250354274917073e-02
7.721847023716369579e-04,2.203707794860686534e-02,3.740740740740739617e-02,-1.250762698314898148e-02,-3.881610774342379895e-03
-2.223036036332365242e-04,1.516868553975240543e-02,2.034987504462689584e-02,2.255171524719538564e-02,7.306137182023853330e-04
-9.352981189336188883e-03,9.631995197629267952e-03,-2.624212736179152433e-02,-1.148027259699519950e-02,-2.677050377220893673e-03
2.865352289937938939e-03,-3.302397179491264184e-03,1.652892561983480488e-02,8.862988726681260768e-03,7.564690092728154798e-03
3.910623160863321152e-03,1.006258461314470977e-02,-9.897490279250626202e-03,3.332354034071643989e-03,2.325015686001081702e-02
-6.820171635643738905e-03,1.336411161132741721e-03,-1.677972152802575945e-02,3.925151084696591741e-03,-7.100355029584983369e-04
2.601518721730474576e-03,-1.055562995767123091e-02,-2.904865649963691773e-03,5.714255639097751832e-03,2.131691091148868195e-03
1.288169470987839994e-02,-4.169270232890212417e-03,-2.039329934450111181e-02,-7.775089945427346438e-03,-1.654431537356919639e-03
2.977841274958550454e-03,3.694163325873256205e-03,1.598513011152422059e-02,-9.945810729355044483e-03,4.569119101840958541e-02
-4.810045632901857431e-03,2.699067532840894110e-03,-1.134284668862061383e-02,-7.914703678216235272e-03,-8.150260726749408366e-03
2.058365144565212166e-03,-6.117704412662263586e-03,9.622501850481215285e-03,-1.319423135931288051e-02,-7.760785031709912553e-03
1.898122627281666848e-03,6.524670447199216669e-03,2.675953079178883601e-02,-6.219216417908425814e-04,6.671198374253535859e-03
2.361838642227880904e-03,2.079252639939999439e-02,2.963227418778998160e-02,1.555693887856063502e-02,2.148087392508558208e-02
2.127023347986973026e-02,4.912580935928368385e-03,-2.219140083217755258e-02,2.696081577698577689e-02,-1.118545836274135313e-03
-5.564972541357283281e-03,-1.335403553043866022e-02,2.879432624113476558e-01,-2.386664677804381345e-03,-2.441211536787838907e-02
-5.353865117118934529e-04,-7.129861027190324135e-03,-6.718061674008816986e-02,-9.569378276596249289e-03,-6.427961284941273966e-03
-3.050784456566704370e-02,-2.799419289220097737e-02,-2.892561983471070644e-02,-2.022940882335170359e-02,-1.247682561175659198e-02
1.493148630515431577e-02,1.227141231816416406e-02,7.598784194528848679e-03,6.779568358102649669e-03,1.871780445868953882e-02
-1.358415498362495685e-02,3.711900233146680963e-04,-5.429864253393670154e-02,-1.561059171169839298e-02,5.512126653373295576e-03
1.051760188480008889e-04,-4.946333438370681575e-04,7.974481658692298899e-03,1.865702736318621208e-03,7.537734297344327906e-03
1.129958319516526262e-02,3.142398784055459859e-02,4.778481012658221394e-02,7.759155563030552955e-03,2.539104453885639157e-02
1.147209885870667002e-02,-5.757514486355409106e-03,-1.238296587133794202e-02,-2.094240773198630806e-02,-1.105460977227503902e-02
-4.392899460332343013e-03,-1.447725919263185071e-03,5.198776758409756442e-03,3.145580272237152777e-03,-4.471495640508271340e-04
6.605624910188951163e-03,2.657980040762794073e-03,1.855795558259809575e-02,1.787394223499360474e-02,1.185423869054422381e-02
1.220163481061071337e-02,5.783865665353991534e-03,-2.389486260454004411e-03,2.988296456817500849e-02,2.431472041048995947e-02
1.894296857193494138e-02,-3.594141564704061639e-03,1.017964071856295068e-02,1.435836075381384698e-02,-1.014244712990943972e-02
1.304759505287509704e-03,1.310573555622777768e-02,-7.113218731475998841e-03,-9.141905042760167452e-03,9.810355565955001383e-03
-8.178666245295276513e-03,-9.019724447668539188e-03,-1.552238805970150570e-02,-4.166637152775901250e-03,-9.067314335060441127e-03
2.120977025877180192e-02,2.035924550898199001e-02,1.303820497271077940e-02,2.989240973976139536e-04,4.575141412847787657e-03
1.545137297668194853e-02,-2.347382711762257494e-03,9.877282250823082171e-03,3.286555025797486575e-03,-1.626545182681735438e-02
3.981561830738848695e-04,-8.705858823529411677e-03,-1.570835803200946318e-02,-1.012507384603501294e-02,-4.188778567266726420e-03
9.963259392395106342e-03,1.352955106742105909e-02,-6.925624811803712810e-03,-9.026172742105600553e-04,-1.992384414097147019e-03
-6.807275517855047690e-04,1.171194351962669372e-04,-1.485748938750756053e-02,-3.312285555925611417e-03,1.774578448332727243e-03
-3.238807599072116798e-03,1.756164301315246571e-03,-1.846722068328717978e-02,-1.087601274175310946e-02,7.528786536758268894e-03
1.238562162032531139e-02,-1.051858369608619885e-03,2.038256506741923518e-02,6.108643487560059572e-03,2.417604395604327789e-03
-3.197664579034182383e-03,-1.041299859116654423e-02,-2.274124154886289148e-02,-6.678749443799218179e-03,-2.630979990550755872e-03
-2.649525936839091777e-03,-9.103854123815226934e-03,1.194968553459113507e-02,-5.806906912992052319e-03,-1.758634787485823317e-02
2.716104975995609853e-03,1.109652812543924540e-02,7.458048477315109420e-03,6.148201849007137870e-03,-2.058623899275533950e-02
-1.272409767554375480e-02,-1.616704074031253754e-02,-2.313386798272676695e-02,1.527619920562165801e-03,-3.541236006397074920e-02
3.718387574449791635e-03,-1.007561436695634215e-02,-1.452478686454051864e-02,-2.440451569263203582e-03,6.631904153673434318e-03
-5.766692120355884459e-03,-9.329904390281206633e-03,3.204101249599134327e-04,1.743116154644774526e-02,-3.529458823529426584e-03
-7.621116929840044199e-03,1.015158977124290193e-02,2.562459961563103017e-02,-1.142173128944995453e-02,8.028359292956775695e-03
-1.216341042489077831e-02,-3.269112641681277357e-03,-2.467207995003114704e-02,-3.040377106731029754e-03,5.059730734591957185e-02
5.781438115048526984e-03,2.052966472303215453e-02,1.280819724623745957e-02,2.165291181296406450e-02,5.351215400277254362e-03
4.889622699193697992e-05,-1.487918069565097659e-02,-1.264622194119507980e-03,-1.761194029850756543e-02,-1.929472166777555786e-02
-9.013195930320619040e-03,-2.900012013049449531e-03,2.469135802469145033e-02,-5.773290793071806509e-03,1.718677030332933092e-02
1.069952637722192471e-02,4.241468889049927402e-03,-5.869632375656470141e-02,-1.864303121506647939e-02,2.223654957759018888e-04
2.332135866564047713e-02,1.544586646147465096e-02,-4.529044962257969958e-02,9.342260686944914164e-04,2.044894330078046371e-02
-3.472180874898382532e-03,-1.437908462557129473e-02,1.684427638363712038e-02,-9.022993435687463523e-03,-6.534306251360609552e-04
-1.507454716527101626e-02,-4.340486994442243132e-03,-5.240027045300887226e-02,-3.139717425432201822e-04,-1.242371376583013311e-02
-5.142342962050423967e-03,1.695313594204116191e-03,5.779521940777735539e-02,-9.736149497487476059e-03,-4.634804576587857501e-03
-5.137096269052658648e-02,-3.953099565363883683e-02,1.753794266441822958e-02,-1.268664723480350575e-03,-8.647428321393629130e-03
1.738970953268190178e-02,-1.170547558359243991e-02,-2.651640702684788641e-03,-5.080978088281998782e-03,-7.157235677862579942e-03
-5.583575863270691386e-03,-8.660227024715808769e-03,3.323363243602160113e-04,-1.915097350781991281e-02,-1.036267200636799626e-02
-2.527342407150404840e-02,1.644407844008622180e-02,4.983388704318978193e-03,2.082658639765695013e-02,1.980421124516275680e-02
1.920189142588438766e-03,1.769456454646502891e-02,2.644628099173556082e-03,9.562957935513011860e-04,7.790183209602297154e-02
-1.561873679989731617e-02,-3.725732876020937476e-03,-2.967359050445099108e-02,-1.815286624203822641e-02,2.070407909083095714e-04
3.957351273620329790e-02,1.072053090600182113e-02,2.378525314305170689e-03,-1.394745377878688769e-02,2.629401710753659707e-02
3.592753677028655106e-03,5.056684631063609880e-03,-9.152542372881400726e-03,8.223684210526315333e-03,-7.060702037522631133e-03
-2.014595950121326681e-02,-2.515641244708329699e-02,-1.505302771125557187e-02,-1.435566068515493551e-02,-4.469747979078736964e-03
-3.821845166510590835e-02,-3.335852131524370823e-02,-1.736714136853037029e-03,-1.224756743619885568e-02,-4.204083673469387328e-02
-4.539427369795294605e-03,8.594816921541547847e-03,-9.742519137091169845e-03,9.048290884718519431e-03,2.151687306171438246e-02
-2.698207060797546547e-02,-1.381536528658604442e-02,-1.405481377371751127e-03,-3.985419993841980528e-03,-3.044836224299564409e-02
3.361286199154081555e-02,1.623469558397592008e-02,1.266713581984518951e-02,-1.267085695231737197e-02,4.301139845080265145e-04
4.372800289887429637e-03,1.558875229623472684e-02,1.285615010423902735e-02,-8.105369533759960998e-03,-8.599656357757662047e-04
1.327543535009355867e-02,1.002157782515347186e-02,3.396226415094331236e-02,1.123595467361413608e-02,4.648160003267476359e-02
4.970888418825959720e-03,-7.912647277845456795e-03,1.161247511612479959e-02,-1.750845058894107825e-02,-2.035784453304858091e-02
2.609979546673851444e-02,-9.241625756212830042e-03,2.591013447031819544e-02,1.987662782727902047e-02,8.186398156725263955e-03
6.833307692307773011e-03,-6.516764464176733052e-03,1.982097186700761821e-02,1.411290322580638877e-02,-1.561524079981763125e-02
-6.634103030168424751e-03,2.057875241157555365e-02,3.134796238244586409e-03,-3.976176275679207429e-03,2.538073234730822345e-02
3.204635102173853203e-04,-2.268431059065592267e-03,-3.156249999999999334e-02,-1.862937520390473695e-02,6.806951320132073081e-03
-1.742763003632558094e-02,-5.557597715235641604e-03,6.131010003226745365e-03,2.372881355932212818e-03,-6.760929998751749430e-03
-5.542783219406534519e-03,3.353232439226504907e-02,1.282873636946761957e-03,-2.705444707473853364e-03,3.320957095709584778e-02
-1.567169426826033052e-02,-2.617678409081534638e-02,-1.249199231262002052e-02,-1.424211597151570606e-02,-1.716909562786996316e-02
-9.219686371690877236e-03,-4.618874422485481218e-02,-1.751540707103479283e-02,-2.923980048159611003e-02,-4.062563477554337332e-02
-4.451045638433259212e-03,3.704670449730918056e-03,-2.244965335094092559e-02,-5.669737975539975404e-03,4.869764979885803959e-03
2.569092717891380620e-02,2.095960953124690121e-02,1.080715974332996550e-02,2.851033601248463556e-03,2.001687779218017105e-02
7.058602166524450237e-03,-7.488625209372173734e-03,2.405613097226864949e-02,7.107676158766246081e-04,-8.469324519727259790e-03
7.453708546919231119e-03,1.404961568688893256e-02,1.109298531810774986e-02,1.598014914772728431e-02,2.125000000000006398e-02
-4.010773344409575975e-03,-2.180859609269677948e-03,1.129396579541777808e-02,1.922401191107961371e-02,1.305589555283544374e-02
1.733230768164207474e-03,1.247108527219184353e-02,2.425015954052331391e-02,8.230452674897066265e-03,2.416411598872331319e-03
-1.111019205136722782e-02,2.374606984126980194e-02,-3.115264797507445141e-04,-9.523775510204085526e-03,5.022097328688175308e-03
1.870751937305910328e-02,1.736529332552903728e-03,-2.711124961047060855e-02,1.579666841357594068e-02,1.639014624005894621e-02
-7.128574195536275908e-03,-7.430039439573547745e-04,-2.786675208199863862e-02,-2.569303583502359836e-02,-1.848570377524897529e-02
-1.017150905691786671e-02,1.003723705218977774e-02,-3.261943986820434876e-02,1.387959750173496697e-03,1.101981566820290151e-02
-4.244389073439901183e-03,-2.453686604007199179e-02,-7.663487738419622053e-02,-1.455301404875217024e-02,-2.397937027307518038e-02
1.086078889372762632e-02,-1.257954942574402845e-04,-3.946883068978228326e-02,1.406466195271937995e-02,-3.248730964466936023e-03
6.814673807171580701e-03,0.000000000000000000e+00,1.420890937019966306e-02,-3.467406380027788452e-03,1.690767977184754953e-02
-8.039729051639728750e-04,2.012628930817618976e-03,-2.574782279439608371e-02,-8.698677800974252347e-03,-3.405408790280793890e-03
-5.528108111292681995e-03,1.631897984840711578e-03,-4.352895452778861307e-02,-4.914004914004809800e-03,-1.005025125628140718e-02
-7.503249014712722390e-03,1.102891325944466323e-02,1.747257212515243921e-02,3.880035273368550013e-03,1.279189847715736170e-02
1.421267737447708644e-02,5.082484320874614166e-03,4.153354632587863415e-02,-2.810962853512338246e-03,-3.007237309397871750e-03
9.463054187191903294e-04,-8.633509900505308490e-03,-1.226993865030675916e-02,-3.523537826763239664e-03,-9.652121455861591148e-03
-9.039902841228861577e-03,-2.736912269354803851e-03,6.987577639751472308e-03,-4.596923458383189200e-03,6.700548223350260776e-03
-1.996994053453578916e-02,-1.746509393886757494e-02,3.855050115652791328e-04,-4.262841918294848001e-03,-5.849152648279516697e-03
5.067491698561158060e-03,5.205637247190606463e-03,9.248554913294805210e-03,9.275775623411556745e-03,-1.420166333532701291e-03
4.657290573184025111e-03,1.844131662097548904e-02,-1.145475372279539409e-03,1.025093636440656611e-02,1.869154777140292351e-02
3.073240099494448097e-02,-2.071186980200441508e-02,-1.223241590214068329e-02,4.898495451364699195e-03,-1.555640238445170527e-02
1.991161560411593492e-02,6.332700181518973164e-04,6.191950464396290404e-03,8.356546251968825431e-03,1.195299813709492162e-02
1.168381512330537607e-03,-4.682989376458906831e-03,3.076923076923079522e-03,-4.834219780187130888e-03,1.021016996576242473e-02
-1.280002979470925076e-03,2.670384062441255330e-03,3.527607361963193411e-02,2.463570437196385687e-02,6.936226851688926179e-03
3.920140918212908394e-03,2.155979762992565104e-03,1.740740740740729861e-02,3.081611815725980585e-02,5.904349421288087457e-03
1.829738930189474602e-02,7.339926879521341263e-03,4.732435384055297227e-03,1.412614933882557107e-02,-4.695793294936483411e-03
4.301632277214295468e-03,9.422110789500271616e-03,-6.340579710144921000e-02,4.859053940425888535e-03,1.454692381653078029e-02
-9.080402823526099315e-03,-1.493403895293226626e-03,1.044487427466156068e-02,-5.157930367504806775e-03,-4.068959425131502515e-03
-2.766363681272472012e-03,3.739199660755431615e-03,-1.531393568147015015e-02,-4.860725701207871917e-03,7.587528887644712575e-03
1.931911578443721222e-03,-1.862684736901594083e-03,1.594090202177290971e-02,-1.009439954719637891e-02,0.000000000000000000e+00
-8.775833086126515236e-04,-3.234560956751541747e-03,-1.415996938384995150e-02,3.289473684210573404e-03,1.081284010788110921e-02
1.181450645157308861e-02,-2.995581515392528767e-03,8.152173913043441605e-03,-2.295081967213123859e-03,-3.629379317263828342e-03
5.575414349894474396e-03,7.886893135461647830e-03,-3.850596842510165116e-04,1.971738416036763857e-03,1.955521472392644095e-02
1.711974042508919089e-02,1.204820489260447804e-02,1.117103235747300173e-02,9.839324368645515143e-03,1.316286197818729471e-02
3.143977430306570380e-03,2.699975354689171988e-03,-1.676190476190477646e-02,1.071776516018944914e-02,-2.412787631536978533e-03
-4.027837692903580256e-03,1.787034337345207863e-02,-1.627276249515684572e-02,-1.928023716965815426e-02,-1.116297674418599995e-03
-6.449166328096618550e-03,8.176911583602120004e-03,7.877116975186213878e-04,-3.538659895150723239e-02,-3.725032663904562918e-03
-8.309472571365659685e-03,-4.890219698960774145e-03,-2.676111767020860482e-02,2.819289985757815822e-02,2.991213199057343470e-03
1.077136056734833217e-02,-5.154021335251190473e-03,1.091791346542666206e-02,-9.910802775025151935e-04,1.323390444607991379e-02
9.130798342043612917e-03,-5.903590361445782385e-03,3.599999999999958702e-03,5.621696428571430065e-02,8.094149961476322305e-03
-3.541884551654625457e-02,-1.490731996346329573e-02,6.416899163013153884e-02,-8.766468103742345794e-03,-1.587589445029004287e-02
-3.159664436419008099e-03,2.952731335540492632e-03,-1.086142322097375171e-02,8.843998736576076658e-03,5.006508436862610982e-03
6.017532564013721927e-03,8.464205414531512234e-03,-2.044680045437327620e-02,5.322479482702526139e-03,-9.225092080717858453e-03
8.873846153846199139e-03,-8.879649785666582015e-03,0.000000000000000000e+00,-8.720055785734750695e-03,1.861824918774779986e-04
2.012931402569215732e-03,2.184583866546990424e-02,6.571318129107036297e-03,-9.425384857052658636e-04,4.300877011745986994e-02
7.426706744260566304e-03,3.495070778403304435e-02,-3.840245775729223855e-04,-9.433648095397773655e-04,3.320244555515881185e-02
1.096123048941991841e-02,1.740768289213450023e-03,-8.451786400307430627e-03,-2.832861189801695080e-03,9.329595554084382097e-03
-1.673580146559000212e-04,-3.012071362372567996e-03,-1.123595505617974201e-02,-1.578314393939336596e-03,-2.738788180033771991e-03
7.544279582491545538e-03,2.196141115411138350e-02,-2.938871473354238983e-02,-1.896901735596047281e-03,2.025405150202712334e-02
1.708864445656201221e-03,-1.136998333268810077e-03,2.422285022204281532e-02,-8.552454862210978961e-03,8.916588306133774178e-03
1.101736652646778713e-03,-6.260614826650258945e-03,1.182499014584164308e-02,1.277987261277553806e-03,-4.669034439402513365e-03
1.345443509037430076e-02,2.749117889491938579e-03,-3.895597974289143062e-03,-3.509891512444142901e-03,-1.189477319307717489e-02
-9.691280409398731095e-04,-1.827781564681507176e-03,4.301916308173688204e-03,2.561607428754429129e-03,-9.155662936588617601e-03
-3.997101576585100277e-03,-8.354257553934252983e-03,-3.504672897196221305e-03,-2.235675574438785503e-03,-1.009584206187274028e-02
-8.155458098418088761e-03,-1.269486410398431393e-03,2.344665885111373721e-02,-9.923175416133122109e-03,-5.012912878579522079e-03
4.022478727403362708e-03,5.315449441698021776e-03,6.109201985490480755e-03,-5.172971225347563692e-03,-1.563585796324018593e-03
-4.242081547937435852e-03,-5.747126436781609116e-03,-9.108159392789213701e-03,6.174813129671766730e-03,-8.526204828150368495e-03
9.514342741511496587e-03,1.526011560693633744e-02,-1.110685561087719486e-02,1.841091790732934941e-02,3.194101439101443979e-02
-4.888170040047143394e-03,-9.223388749715248983e-03,-2.904725019364823302e-02,-3.805930738790603684e-03,-1.564622475588817174e-02
1.142641767505294358e-03,2.643328292303681170e-03,3.869166334264059759e-02,4.775517351162085478e-03,4.146475394843201698e-03
-3.847531506742859000e-03,-1.146251745672860305e-03,2.688172043010746484e-02,-1.204052636376830993e-02,1.049554388326807974e-02
-6.969678743711894353e-04,1.331195792187237284e-02,3.440538519072553619e-02,-1.058370750481072223e-02,7.832436574152961198e-03
5.295454133364635094e-03,7.927485574377569552e-03,-1.446131597975417078e-02,-3.565640194489561737e-03,2.027403311833127567e-03
2.939447245646219925e-03,3.370674157303782132e-04,-1.467351430667646235e-02,2.602472348731354763e-03,-2.529101289342469434e-03
-6.330832059515143027e-04,8.761080633057060849e-03,-3.723008190617609569e-04,2.887731992212847279e-02,-2.704530087897170573e-03
2.498627442962063089e-03,1.024390402502852078e-02,1.154562383612668143e-02,5.991832418537722596e-03,8.644033898305135757e-03
-2.410536046525211216e-03,1.873680087941849079e-03,-5.891016200294555902e-03,-1.379313479623820587e-02,-4.368980150192628906e-03
5.161108821064207481e-04,6.710670919457178973e-03,1.481481481481482752e-02,7.310934752413658123e-03,-3.881856540084335262e-03
5.276152860619033819e-04,-1.431542969477810588e-02,1.240875912408751988e-02,6.311075850076520652e-03,-8.641172483903761595e-03
-1.300649122339431413e-03,-6.762760757076265866e-03,4.722422494592638104e-02,6.271590036738598772e-03,-8.545548061717587671e-03
5.467447162007902164e-03,-4.799553735888085516e-03,1.239242685025818656e-02,1.246525397319932010e-03,-2.068591693452566035e-03
-1.606821746544727716e-02,-8.411843498795715246e-03,-1.258075484529069116e-02,-1.151574816321974254e-02,-2.228365904791263993e-02
5.763757115749576151e-03,3.732541398821780532e-03,6.611570247933890032e-02,6.926952141057898110e-03,1.731455891570881159e-02
-8.018536424308750398e-04,-1.464920024000936202e-03,-1.485788113695098861e-02,-6.253877423389675450e-03,2.431382340000667105e-03
-2.088791382586200566e-03,8.351167945478327193e-03,-9.180327868852467682e-03,1.353045898267922660e-02,6.929972159910331893e-03
1.430943376519802591e-03,-3.693352069241185275e-03,7.941760423560564192e-03,8.693045907886973872e-03,7.742618853107693586e-03
1.084053281689139649e-02,8.088081602608864287e-03,-2.298095863427440655e-02,-9.234533134221895381e-04,4.097677992146140508e-03
2.140189302340874886e-02,4.457432682359066490e-04,3.696236559139825465e-03,2.125702468444306409e-02,-3.400782122075312838e-04
2.310389788635661048e-03,5.346435791339186963e-03,-2.410445262805492594e-02,9.954690198811941282e-03,1.871083485778542773e-03
1.163929498506756713e-02,-8.198592772023165220e-03,-4.459691252144047831e-03,7.467144563918758256e-03,6.281799447137582405e-03
5.606064024183904891e-03,-4.579937597629797283e-03,3.239145416953820300e-02,-2.104951082122721168e-02,-8.942095495191600130e-03
1.718430527980618905e-02,1.907731995200031075e-03,-2.202937249666216124e-02,3.331344639612261998e-03,-1.515158273232604901e-02
2.701763344877599390e-03,-9.856597332623211888e-03,0.000000000000000000e+00,-1.116821578121887128e-02,1.729127112501808766e-04
-1.209748345729633884e-02,1.809909461314180385e-03,1.672354948805458361e-02,-1.678873728868968823e-02,3.283753831943466307e-03
-3.785055800305937249e-03,1.919659031609319971e-03,-2.114803625377649141e-02,-4.035920646877480533e-03,7.235176696557803037e-03
1.358845909146384062e-02,1.126450993132901117e-04,-4.801097393689914700e-03,-4.675872526441882462e-03,-6.841286012634705373e-04
-5.159662084149257630e-03,1.059276562075206311e-02,2.756719503790491452e-03,-2.505480739116764787e-03,-1.711791887728917770e-04
-6.793275411144161779e-03,3.010671275646625237e-03,1.374570446735396377e-03,-1.161695447409736258e-02,-9.414567251440160781e-03
-1.289847443405216405e-02,-1.033907760997471344e-02,-5.147563486616377366e-03,-5.082592121982215487e-03,-5.875237703045465762e-03
1.957787605371785408e-02,2.134374369839539282e-03,5.070714039323898081e-02,1.660280970625796840e-02,1.772988037076105722e-02
1.984500980820230742e-03,-1.121174768761074340e-04,4.267892317793941029e-03,-5.025125628140707928e-03,1.434671245681837584e-02
-5.067605060249270182e-03,5.044899272810563461e-03,2.484472049689428683e-02,9.154008838383891761e-03,1.784815655578638957e-02
3.180649536936057918e-03,1.740097005240441239e-02,-1.403508771929811751e-02,2.690031363466726874e-02,2.613727003908562774e-02
-3.913331620660823879e-03,8.003541366117224512e-03,3.235198964735974811e-04,2.589089089912328945e-02,4.191552542182051290e-03
9.882831285892795456e-03,9.462649348212828423e-03,5.821474773609247935e-03,4.156769596199542255e-03,4.173992548178046859e-03
2.314719968143913854e-04,1.939446222162474667e-03,1.768488745980712623e-02,-5.026552335895909281e-03,1.279008813413415931e-03
1.839955006721939084e-03,5.484482320345894502e-03,-1.895734597156399637e-02,-2.080237617816494550e-03,2.394986389988985106e-03
9.996788703273949001e-03,7.914417112299464846e-03,-3.381642512077294438e-02,4.169118274620802096e-03,5.893644566639832244e-03
7.197478324821457267e-03,6.154520504128122189e-03,5.600000000000004974e-02,2.372476204849459022e-02,-4.750657015022759222e-03
2.512457431972241195e-02,-3.163784011810741727e-04,-9.469696969697327747e-04,4.634994206257143229e-03,1.797934822527754925e-02
-1.360408368442387076e-03,-5.696813949817382955e-03,-2.843601895734564500e-03,1.730161476355168010e-03,1.719224757736830629e-03
-6.241197963968129689e-03,-1.485400530504011598e-03,9.505703422052184546e-04,-3.742112622791444847e-03,-1.560212298967881975e-03
-3.719307725335326779e-03,6.906821730880687189e-03,2.532446976891423920e-03,-5.778965449897993266e-04,-5.157086883666613802e-03
-3.605196710616111709e-03,1.034187399025170845e-02,1.799810546258300697e-02,5.492888117952967296e-03,2.764684260131967247e-02
1.593962425734614385e-02,-1.043973282723854813e-04,-5.893300248138996951e-03,1.092584850275585273e-02,-5.502904478841677549e-03
3.982951192784341642e-03,2.924882390320239414e-03,-9.672386895475861696e-03,7.110352673492605774e-03,7.685674998023178618e-04
-4.061648665259889011e-03,1.265493359743914970e-01,2.142407057340896606e-02,5.365659418243512793e-03,5.483027100552509414e-02
-1.401485911859996422e-03,3.883117459943811935e-03,-9.253547193091035770e-04,-2.808427124067803290e-04,-1.310483401281414004e-03
1.448892985608308225e-02,4.696942260141108265e-03,-3.087372645878017638e-04,-1.123939308794709869e-03,-8.893323160421278545e-03
-3.515930649275879599e-03,1.659186054053940484e-02,1.327980234712790308e-02,-5.344528982968544534e-03,1.897608036292683376e-02
8.455421536278122027e-03,7.754733854738789060e-03,6.705272782688142565e-03,3.110859640530172845e-03,1.587997758972031423e-02
-2.205848391817386359e-02,-5.833933324374851459e-02,1.241295791704508794e-02,-3.101212204646019641e-03,-5.471089719862586020e-02
1.453281287380525470e-02,1.605855218659360886e-02,1.794258373205743357e-02,-1.131249968007541282e-03,3.126880778422157225e-02
1.408486264854093978e-03,6.639848499018013821e-03,3.231492361927179938e-03,9.626274065685058723e-03,-1.486874678917638089e-02
1.128313028664921017e-02,6.967670075879506264e-03,4.099560761346937240e-03,-3.645569265283231993e-03,2.160400942278768374e-02
8.962675080867762815e-04,5.720112609282309787e-03,1.458151064450284931e-02,5.629046035155567873e-04,5.489572631958666155e-02
9.068118656977626826e-03,3.027241481933000064e-02,2.184535786145445913e-02,1.322084425375098966e-02,6.727997892956262549e-02
1.329110977544304718e-02,1.353400433681781548e-02,1.125175808720113406e-02,4.164297612437437533e-03,1.029198467932655736e-02
2.416034194689518477e-03,-1.493459518695247276e-02,4.450625869262856554e-02,1.410013901576660442e-02,-1.859160853930496432e-02
9.238586650895932659e-04,6.421127434793352795e-03,1.677762982689751450e-02,-5.452562704471178648e-03,-1.297521733489036093e-02
-2.086886768072500602e-03,4.253469282294483102e-03,-9.167103195390293585e-03,3.837691885964997392e-03,8.807650847903336286e-03
1.337234347534419074e-03,4.764854764583907262e-03,-2.008987575997887159e-02,-3.003850437024777227e-03,1.798286468550594833e-02
1.082377607663488964e-02,5.708210967553997879e-03,2.077151335311571562e-02,3.396335436665860047e-02,-6.016397618417863510e-03
4.579241885281705102e-03,1.484500562814398961e-03,3.303382663847780065e-02,-2.119258278145704551e-03,-4.249864668387354910e-03
-8.246464922845572754e-03,-8.719155833653223844e-03,2.865182911230496413e-02,1.221138902104535254e-02,4.397361614071489642e-03
7.048853158570099649e-03,1.477703377997996621e-02,-3.233026610295943598e-02,-7.605585953171011514e-03,2.716962260264630877e-02
1.979664697312091381e-04,-9.361202842302025762e-03,4.883063479825270649e-03,1.321326638477792826e-03,-5.641181107227700997e-03
-3.163508764983621185e-02,-3.351126053450648873e-02,-1.713554987212280445e-02,-2.428076073583426697e-02,-5.068074886535538920e-02
-1.369713048630528604e-02,-1.412273233860879967e-02,5.204267499349470895e-03,2.163862532759905106e-03,-1.952192485304430139e-02
1.645753524074855187e-02,9.917364372500155414e-03,1.604970230390883462e-02,-2.699001422375189863e-03,1.070027060272873629e-02
-4.404592126661394623e-03,3.636479260689526793e-04,9.681528662420448364e-03,2.976995859891842268e-03,-3.216376177309909334e-03
-1.259643357823854969e-02,4.635539119311192155e-03,2.321473631087550907e-02,9.983782785111094266e-03,-4.974388477052546498e-03
2.441482311210681905e-02,-1.809192090918556261e-04,-1.479654747225484564e-03,-2.671600320598433321e-03,2.026780110072158147e-03
